"Year","Title","Budget","Worldwide","Release","Duration","MPAA.Rating","IMDB.Rating","Genre","Award","Nomination","MPAA.Category","Month","Profitability","CPI","Profitability.Adjusted","Worldwide.Adjusted","Budget.Adjusted"
"2020","Wonder Woman 1984",2e+08,166360232,"16/12/2020",151,"PG-13",5.4,"Action",0,0,"TV-MA",12,-33639768,258.8,-50557328.445993,250023391.646922,300580720.092915
"2020","Mulan",2e+08,69973540,"4/9/2020",115,"PG-13",5.7,"Action",0,0,"TV-MA",9,-130026460,258.8,-195417234.889663,105163485.203252,300580720.092915
"2020","Lars and the Real Girl",12500000,11277119,"12/10/2020",106,"PG-13",7.3,"Comedy",0,0,"TV-MA",10,-1222881,258.8,-1837872.25783972,16948422.7479675,18786295.0058072
"2020","Solitary Man",12500000,4360548,"21/5/2020",90,"R",6.3,"Comedy",0,0,"X",5,-8139452,258.8,-12232811.7166086,6553483.28919861,18786295.0058072
"2020","Dancer in the Dark",12500000,45556774,"22/9/2020",140,"R",7.9,"Crime",0,0,"X",9,33056774,258.8,49681144.6643438,68467439.670151,18786295.0058072
"2020","Casino Jack",12500000,2272186,"17/12/2020",108,"R",6.2,"Biography",0,0,"X",12,-10227814,258.8,-15371418.485482,3414876.5203252,18786295.0058072
"2020","Jack the Giant Slayer",1.95e+08,197687603,"27/2/2020",114,"PG-13",6.3,"Action",0,0,"TV-MA",2,2687603,258.8,4039208.2253194,297105410.315912,293066202.090592
"2020","Blood Done Sign My Name",1e+07,109383,"19/2/2020",128,"PG-13",6.5,"Drama",0,0,"TV-MA",2,-9890617,258.8,-14864643.9001161,164392.104529617,15029036.0046458
"2020","The Good Guy",1e+07,106460,"19/2/2020",90,"R",5.8,"Comedy",0,0,"X",2,-9893540,258.8,-14869036.8873403,159999.117305459,15029036.0046458
"2020","Sharkwater",2e+06,1720833,"23/3/2020",89,"PG",7.9,"Documentary",0,0,"PG",3,-279167,258.8,-419561.089430894,2586246.11149826,3005807.20092915
"2020","The Paperboy",12500000,4027663,"5/10/2020",107,"R",5.7,"Crime",0,0,"X",10,-8472337,258.8,-12733105.7816492,6053189.22415796,18786295.0058072
"2020","Ernest et Celestine",12500000,9376444,"12/12/2020",80,"PG",7.8,"Animation",0,0,"PG",12,-3123556,258.8,-4694403.55865273,14091891.4471545,18786295.0058072
"2020","A Little Bit of Heaven",12500000,1100287,"9/2/2020",106,"PG-13",6.2,"Comedy",0,0,"TV-MA",2,-11399713,258.8,-17132669.7119628,1653625.29384437,18786295.0058072
"2020","Red State",4e+06,1983596,"23/9/2020",88,"R",6.1,"Action",0,0,"X",9,-2016404,258.8,-3030460.83159117,2981153.57026713,6011614.4018583
"2020","MirrorMask",4e+06,973613,"30/9/2020",101,"PG",6.7,"Drama",0,0,"PG",9,-3026387,258.8,-4548367.91869919,1463246.48315912,6011614.4018583
"2020","The VelociPastor",35000,0,"13/8/2020",75,"Not Rated",5,"Action",0,0,"Unrated",8,-35000,258.8,-52601.6260162602,0,52601.6260162602
"2020","Holy Motors",4e+06,4230426,"11/7/2020",115,"Not Rated",7,"Drama",0,0,"Unrated",7,230426,258.8,346308.06504065,6357922.46689896,6011614.4018583
"2020","Heaven is for Real",1.2e+07,100913556,"16/4/2020",99,"PG",5.8,"Biography",0,0,"PG",4,88913556,258.8,133628503.442509,151663346.648084,18034843.2055749
"2020","The Killing of Two Lovers",32000,105195,"14/5/2020",85,"R",6.9,"Drama",0,0,"X",5,73195,258.8,110005.029036005,158097.944250871,48092.9152148664
"2020","Krisha",30000,144822,"18/3/2020",83,"R",7.1,"Drama",0,0,"X",3,114822,258.8,172566.397212544,217653.505226481,45087.1080139373
"2020","The Face of Love",4e+06,1158877,"25/10/2020",92,"PG-13",6.2,"Drama",0,0,"TV-MA",10,-2841123,258.8,-4269933.98606272,1741680.41579559,6011614.4018583
"2020","Funny Ha Ha",30000,82698,"29/4/2020",89,"Not Rated",6.4,"Comedy",0,0,"Unrated",4,52698,258.8,79200.0139372822,124287.12195122,45087.1080139373
"2020","Adoration",4e+06,384244,"8/5/2020",112,"R",6.2,"Drama",0,0,"X",5,-3615756,258.8,-5434132.71080139,577481.691056911,6011614.4018583
"2020","Act of Valor",1.2e+07,82497035,"24/2/2020",110,"R",6.4,"Action",0,0,"X",2,70497035,258.8,105950247.723577,123985090.929152,18034843.2055749
"2020","Step Up",1.2e+07,110989157,"11/8/2020",104,"PG-13",6.5,"Crime",0,0,"TV-MA",8,98989157,258.8,148771160.462253,166806003.667828,18034843.2055749
"2020","Desert Dancer",4e+06,596335,"3/7/2020",104,"PG-13",6.2,"Biography",0,0,"TV-MA",7,-3403665,258.8,-5115380.38327526,896234.018583043,6011614.4018583
"2020","Guten Tag, Ramon",4e+06,4854356,"21/8/2020",120,"PG-13",7.6,"Drama",0,0,"TV-MA",8,854356,258.8,1284014.70847851,7295629.11033682,6011614.4018583
"2020","Project X",1.2e+07,103028188,"2/3/2020",88,"R",6.6,"Comedy",0,0,"X",3,91028188,258.8,136806591.488966,154841434.694541,18034843.2055749
"2020","Lion",1.2e+07,149117900,"25/11/2020",118,"PG-13",8,"Biography",0,0,"TV-MA",11,137117900,258.8,206074985.598142,224109828.803717,18034843.2055749
"2020","Overboard",1.2e+07,91244913,"4/5/2020",112,"PG",6.9,"Comedy",0,0,"PG",5,79244913,258.8,119097465.066202,137132308.271777,18034843.2055749
"2020","Sweet Country",4e+06,2291545,"13/10/2020",113,"R",6.9,"Adventure",0,0,"X",10,-1708455,258.8,-2567643.17073171,3443971.2311266,6011614.4018583
"2020","The First Time",2e+06,22836,"19/10/2020",95,"PG-13",6.8,"Comedy",0,0,"TV-MA",10,-1977164,258.8,-2971486.89430894,34320.3066202091,3005807.20092915
"2020","An Everlasting Piece",4e+06,75078,"22/12/2020",103,"R",6.2,"Comedy",0,0,"X",12,-3924922,258.8,-5898779.40534263,112834.996515679,6011614.4018583
"2020","Mudbound",1e+07,53559,"17/11/2020",134,"R",7.4,"Drama",0,0,"X",11,-9946441,258.8,-14948541.9907085,80494.0139372822,15029036.0046458
"2020","Stake Land",4e+06,679482,"22/4/2020",98,"R",6.4,"Drama",0,0,"X",4,-3320518,258.8,-4990418.45760743,1021195.94425087,6011614.4018583
"2020","Praia do Futuro",4e+06,760678,"15/5/2020",106,"Unrated",6.3,"Drama",0,0,"Unrated",5,-3239322,258.8,-4868388.69686411,1143225.70499419,6011614.4018583
"2020","One Hour Photo",1.2e+07,52223306,"21/8/2020",96,"R",6.8,"Drama",0,0,"X",8,40223306,258.8,60451751.4099884,78486594.6155633,18034843.2055749
"2020","13 Sins",4e+06,47552,"18/4/2020",93,"R",6.3,"Horror",0,0,"X",4,-3952448,258.8,-5940148.32984901,71466.0720092915,6011614.4018583
"2020","Johnson Family Vacation",1.2e+07,31286759,"7/4/2020",97,"PG-13",4.5,"Comedy",0,0,"TV-MA",4,19286759,258.8,28986139.5423926,47020982.7479675,18034843.2055749
"2020","Lesbian Vampire Killers",2e+06,3620902,"29/12/2020",86,"R",5.1,"Action",0,0,"X",12,1620902,258.8,2436059.45180023,5441866.65272938,3005807.20092915
"2020","Geograf globus propil",4e+06,4454853,"7/11/2020",120,"Not Rated",7.3,"Adventure",0,0,"Unrated",11,454853,258.8,683600.211382114,6695214.61324042,6011614.4018583
"2020","Down a Dark Hall",4e+06,2842176,"1/8/2020",96,"PG-13",5,"Drama",0,0,"TV-MA",8,-1157824,258.8,-1740097.8583043,4271516.54355401,6011614.4018583
"2020","Patients of a Saint",4e+06,593148,"3/1/2020",106,"TV-14",4.3,"Horror",0,0,"TV-MA",1,-3406852,258.8,-5120170.13704994,891444.264808362,6011614.4018583
"2020","Clean",10000,138711,"28/4/2020",94,"Not Rated",5.6,"Action",0,0,"Unrated",4,128711,258.8,193440.225319396,208469.261324042,15029.0360046458
"2020","Top Five",1.2e+07,26001741,"12/12/2020",102,"R",6.4,"Comedy",0,0,"X",12,14001741,258.8,21043266.9616725,39078110.1672474,18034843.2055749
"2020","The Loved Ones",4e+06,12302,"1/6/2020",84,"R",6.6,"Crime",0,0,"X",6,-3987698,258.8,-5993125.68176539,18488.7200929152,6011614.4018583
"2020","Tsotsi",3e+06,11537539,"24/2/2020",94,"R",7.2,"Crime",1,1,"X",2,8537539,258.8,12831098.1022067,17339808.9036005,4508710.80139373
"2020","Primer",7000,841926,"8/10/2020",77,"PG-13",6.8,"Drama",0,0,"TV-MA",10,834926,258.8,1254813.29152149,1265333.61672474,10520.325203252
"2020","Cavite",7000,71644,"26/5/2020",80,"Not Rated",6,"Thriller",0,0,"Unrated",5,64644,258.8,97153.7003484321,107674.025551684,10520.325203252
"2020","Project Almanac",1.2e+07,32909437,"30/1/2020",106,"PG-13",6.3,"Drama",0,0,"TV-MA",1,20909437,258.8,31424868.1509872,49459711.3565621,18034843.2055749
"2020","The Perfect Wave",4e+06,0,"11/7/2020",94,"PG",4.5,"Adventure",0,0,"PG",7,-4e+06,258.8,-6011614.4018583,0,6011614.4018583
"2020","Black and Blue",1.2e+07,22730144,"23/10/2020",108,"R",6.4,"Action",0,0,"X",10,10730144,258.8,16126372.0511034,34161215.2566783,18034843.2055749
"2020","Just Wright",1.2e+07,21867665,"14/5/2020",100,"PG",5.9,"Comedy",0,0,"PG",5,9867665,258.8,14830149.2566783,32864992.4622532,18034843.2055749
"2020","Brave",1.85e+08,554606532,"21/6/2020",93,"PG",7.1,"Animation",1,1,"PG",6,369606532,258.8,555482987.698026,833520153.783972,278037166.085947
"2020","The Curse of Downers Grove",2e+06,0,"21/8/2020",89,"Not Rated",4.4,"Drama",0,0,"Unrated",8,-2e+06,258.8,-3005807.20092915,0,3005807.20092915
"2020","The Good Heart",3800000,749686,"30/4/2020",99,"R",6.8,"Comedy",0,0,"X",4,-3050314,258.8,-4584327.8931475,1126705.78861789,5711033.68176539
"2020","Aquamarine",1.2e+07,22978953,"3/3/2020",110,"PG",5.3,"Comedy",0,0,"PG",3,10978953,258.8,16500307.9930314,34535151.1986063,18034843.2055749
"2020","WALL-E",1.8e+08,532508025,"27/6/2020",180,"R",8.2,"Biography",1,6,"X",6,352508025,258.8,529785579.965157,800308228.048781,270522648.083624
"2020","My Baby's Daddy",1.2e+07,17322212,"9/1/2020",86,"PG-13",4.5,"Comedy",0,0,"TV-MA",1,5322212,258.8,7998771.57723577,26033614.7828107,18034843.2055749
"2020","Max Keeble's Big Move",1.2e+07,17292381,"5/10/2020",86,"PG",5.4,"Comedy",0,0,"PG",10,5292381,258.8,7953938.45993031,25988781.6655052,18034843.2055749
"2020","Four Lions",3750000,8607693,"5/11/2020",97,"R",7.3,"Comedy",0,0,"X",11,4857693,258.8,7300644.29965157,12936532.8013937,5635888.50174216
"2020","The Turning",1.2e+07,18460739,"23/1/2020",94,"PG-13",3.9,"Drama",0,0,"TV-MA",1,6460739,258.8,9709867.9047619,27744711.1103368,18034843.2055749
"2020","About Time",1.2e+07,85979738,"4/9/2020",123,"R",7.8,"Comedy",0,0,"X",9,73979738,258.8,111184414.601626,129219257.807201,18034843.2055749
"2020","Kono sekai no katasumi ni",3750000,19794935,"11/11/2020",129,"PG-13",7.7,"Animation",0,0,"TV-MA",11,16044935,258.8,24113990.5807201,29749879.0824623,5635888.50174216
"2020","Dumbo",1.7e+08,353166307,"27/3/2020",112,"PG",6.3,"Adventure",1,2,"PG",3,183166307,258.8,275281302.2741,530774914.353078,255493612.078978
"2020","The History Boys",3700000,13447998,"21/11/2020",109,"R",6.8,"Comedy",0,0,"X",11,9747998,258.8,14650301.2915215,20211044.6132404,5560743.32171893
"2020","Rachel Getting Married",1.2e+07,17475475,"3/10/2020",113,"R",6.7,"Drama",0,0,"X",10,5475475,258.8,8229111.09175378,26263954.2973287,18034843.2055749
"2020","Billy: The Early Years of Billy Graham",3600000,320896,"10/10/2020",98,"PG",6.5,"Biography",0,0,"PG",10,-3279104,258.8,-4928177.20789779,482275.753774681,5410452.96167247
"2020","Girl with a Pearl Earring",1.2e+07,43153588,"12/12/2020",100,"PG-13",6.9,"Biography",0,0,"TV-MA",12,31153588,258.8,46820839.57259,64855682.7781649,18034843.2055749
"2020","House of Flying Daggers",1.2e+07,92863945,"3/12/2020",119,"PG-13",7.5,"Action",0,0,"TV-MA",12,80863945,258.8,121530714.088269,139565557.293844,18034843.2055749
"2020","ABCD (Any Body Can Dance)",1900000,10137234,"8/2/2020",160,"Not Rated",6.3,"Drama",0,0,"Unrated",2,8237234,258.8,12379768.6364692,15235285.4773519,2855516.84088269
"2020","Truth or Dare",3500000,95292744,"12/4/2020",100,"PG-13",5.2,"Horror",0,0,"TV-MA",4,91792744,258.8,137955645.454123,143215808.055749,5260162.60162602
"2020","Zootopia",1.5e+08,1004629935,"10/2/2020",108,"PG",8,"Animation",1,1,"PG",2,854629935,258.8,1284426406.37631,1509861946.44599,225435540.069686
"2020","Arbitrage",1.2e+07,35830713,"14/9/2020",107,"R",6.6,"Drama",0,0,"X",9,23830713,258.8,35815264.369338,53850107.5749129,18034843.2055749
"2020","Screwed",1.2e+07,6982680,"12/5/2020",96,"Not Rated",4.4,"Comedy",0,0,"Unrated",5,-5017320,258.8,-7540548.29268293,10494294.912892,18034843.2055749
"2020","Empire",3500000,18495444,"6/12/2020",115,"R",6.6,"Drama",0,0,"X",12,14995444,258.8,22536706.7781649,27796869.3797909,5260162.60162602
"2020","Encanto",1.5e+08,230803231,"24/11/2020",102,"PG",7.2,"Animation",1,3,"PG",11,80803231,258.8,121439466.799071,346875006.868757,225435540.069686
"2020","Boiler Room",9e+06,28773637,"18/2/2020",120,"R",7,"Crime",0,0,"X",2,19773637,258.8,29717870.2415796,43244002.6457607,13526132.4041812
"2020","Beasts of the Southern Wild",1800000,23265132,"27/6/2020",93,"PG-13",7.2,"Adventure",0,0,"TV-MA",6,21465132,258.8,32260024.1672474,34965250.6480836,2705226.48083624
"2020","The Wolfman",1.5e+08,142634358,"12/2/2020",103,"R",5.8,"Drama",1,1,"X",2,-7365642,258.8,-11069849.8815331,214365690.188153,225435540.069686
"2020","Rango",1.35e+08,245724600,"4/3/2020",107,"PG",7.2,"Animation",1,1,"PG",3,110724600,258.8,166408400,369300386.062718,202891986.062718
"2020","Breakin' All the Rules",9e+06,12512317,"14/5/2020",85,"PG-13",5.6,"Comedy",0,0,"TV-MA",5,3512317,258.8,5278673.86527294,18804806.2694541,13526132.4041812
"2020","Glee: The 3D Concert Movie",9e+06,17462398,"12/8/2020",84,"PG",5.5,"Documentary",0,0,"PG",8,8462398,258.8,12718168.4227642,26244300.8269454,13526132.4041812
"2020","In the Cut",1.2e+07,23693646,"22/10/2020",119,"R",5.4,"Mystery",0,0,"X",10,11693646,258.8,17574422.6759582,35609265.8815331,18034843.2055749
"2020","Charlie Bartlett",1.2e+07,5295909,"22/2/2020",97,"R",6.9,"Comedy",0,0,"X",2,-6704091,258.8,-10075602.5017422,7959240.70383275,18034843.2055749
"2020","Life of Pi",1.2e+08,619310368,"21/11/2020",127,"PG",7.9,"Adventure",4,11,"PG",11,499310368,258.8,750415349.816492,930763781.872242,180348432.055749
"2020","La grande bellezza",1.2e+07,29545082,"15/11/2020",141,"Not Rated",7.7,"Drama",0,0,"Unrated",11,17545082,258.8,26368566.9082462,44403410.1138211,18034843.2055749
"2020","Last Orders",1.2e+07,2326407,"15/2/2020",109,"R",6.9,"Drama",0,0,"X",2,-9673593,258.8,-14538477.7491289,3496365.45644599,18034843.2055749
"2020","Gwoemul",1.2e+07,92618117,"9/3/2020",120,"R",7.1,"Drama",0,0,"X",3,80618117,258.8,121161258.301974,139196101.507549,18034843.2055749
"2020","Pootie Tang",3500000,3293258,"29/6/2020",81,"PG-13",5.2,"Action",0,0,"TV-MA",6,-206742,258.8,-310713.296167247,4949449.30545877,5260162.60162602
"2020","Honey Boy",3500000,3415721,"7/11/2020",94,"R",7.2,"Drama",0,0,"X",11,-84279,258.8,-126663.212543554,5133499.38908246,5260162.60162602
"2020","The House Next Door: Meet the Blacks 2",3500000,2893660,"11/6/2020",97,"R",3.9,"Action",0,0,"X",6,-606340,258.8,-911270.569105691,4348892.03252033,5260162.60162602
"2020","Stoker",1.2e+07,12034913,"28/2/2020",99,"R",6.8,"Drama",0,0,"X",2,34913,258.8,52470.8734030197,18087314.0789779,18034843.2055749
"2020","Planet of the Apes",1e+08,362211740,"27/7/2020",119,"PG-13",5.7,"Action",0,2,"TV-MA",7,262211740,258.8,394078968.130081,544369328.176539,150290360.046458
"2020","2046",1.2e+07,19278598,"15/10/2020",129,"R",7.4,"Drama",0,0,"X",10,7278598,258.8,10939031.1405343,28973874.3461092,18034843.2055749
"2020","Kill the Irishman",1.2e+07,1188194,"11/3/2020",106,"R",7,"Biography",0,0,"X",3,-10811806,258.8,-16249102.1649245,1785741.04065041,18034843.2055749
"2020","Duma",1.2e+07,994790,"30/9/2020",100,"PG",7.2,"Adventure",0,0,"PG",9,-11005210,258.8,-16539769.7328688,1495073.47270616,18034843.2055749
"2020","My Summer of Love",1700000,4727375,"17/6/2020",86,"R",6.7,"Drama",0,0,"X",6,3027375,258.8,4549852.78745645,7104788.90824623,2554936.12078978
"2020","Ira and Abby",3500000,221096,"14/9/2020",104,"R",6.4,"Comedy",0,0,"X",9,-3278904,258.8,-4927876.6271777,332285.974448316,5260162.60162602
"2020","Brother",1.2e+07,477693,"20/7/2020",85,"G",6.8,"Animation",0,0,"PG",7,-11522307,258.8,-17316916.6759582,717926.529616725,18034843.2055749
"2020","Winter Passing",3500000,113783,"17/2/2020",98,"R",6.2,"Comedy",0,0,"X",2,-3386217,258.8,-5089157.72125436,171004.880371661,5260162.60162602
"2020","Time to Choose",3500000,29233,"3/6/2020",100,"Not Rated",7.5,"Documentary",0,0,"Unrated",6,-3470767,258.8,-5216228.22067364,43934.380952381,5260162.60162602
"2020","Life Before Her Eyes",1.2e+07,7203439,"18/4/2020",90,"R",6.3,"Drama",0,0,"X",4,-4796561,258.8,-7208768.79674797,10826074.4088269,18034843.2055749
"2020","La fille du RER",9e+06,208163,"22/1/2020",97,"Unrated",6,"Drama",0,0,"Unrated",1,-8791837,258.8,-13213283.4819977,312848.922183508,13526132.4041812
"2020","Trade",1.2e+07,1513388,"28/9/2020",120,"R",7.3,"Crime",0,0,"X",9,-10486612,258.8,-15760366.931475,2274476.27409988,18034843.2055749
"2020","The Betrayed",3500000,0,"30/6/2020",98,"R",5.9,"Crime",0,0,"X",6,-3500000,258.8,-5260162.60162602,0,5260162.60162602
"2020","San qiang pai an jing qi",1.2e+07,310946,"3/9/2020",95,"R",5.7,"Comedy",0,0,"X",9,-11689054,258.8,-17567521.3426249,467321.862950058,18034843.2055749
"2020","Happy Feet",8.5e+07,385000315,"17/11/2020",108,"PG",6.4,"Animation",1,1,"PG",11,300000315,258.8,450871553.554007,578618359.593496,127746806.039489
"2020","In the Name of the King III",3500000,0,"11/3/2020",133,"R",8.1,"Biography",0,0,"X",3,-3500000,258.8,-5260162.60162602,0,5260162.60162602
"2020","Nanjing! Nanjing!",1.2e+07,20122558,"7/11/2020",133,"R",7.7,"Drama",0,0,"X",11,8122558,258.8,12207421.6631823,30242264.8687573,18034843.2055749
"2020","Woman Walks Ahead",1.2e+07,627538,"29/6/2020",101,"R",6.6,"Biography",0,0,"X",6,-11372462,258.8,-17091714.0859466,943129.119628339,18034843.2055749
"2020","Trash",1.2e+07,6553186,"21/2/2020",114,"R",7.1,"Adventure",0,0,"X",2,-5446814,258.8,-8186036.37166086,9848806.83391405,18034843.2055749
"2020","La marche de l'empereur",3400000,133276359,"24/6/2020",80,"G",7.5,"Documentary",0,0,"PG",6,129876359,258.8,195191647.55633,200301519.797909,5109872.24157956
"2020","10 Days in a Madhouse",1.2e+07,14616,"11/11/2020",116,"PG-13",6.4,"Comedy",0,0,"TV-MA",11,-11985384,258.8,-18012876.7665505,21966.4390243902,18034843.2055749
"2020","Waitress",1500000,22217183,"2/5/2020",108,"PG-13",7,"Comedy",0,0,"TV-MA",5,20717183,258.8,31135928.9221835,33390284.3228804,2254355.40069686
"2020","Tu Xia Chuan Qi",1.2e+07,1828400,"19/4/2020",89,"PG",3.2,"Animation",0,0,"PG",4,-10171600,258.8,-15286934.2624855,2747908.94308943,18034843.2055749
"2020","Triangle",1.2e+07,1594955,"10/2/2020",147,"R",7.6,"Comedy",0,0,"X",2,-10405045,258.8,-15637779.5934959,2397063.61207898,18034843.2055749
"2020","Babysitting",3400000,24564100,"2/1/2020",102,"PG-13",6.9,"Adventure",0,0,"TV-MA",1,21164100,258.8,31807602.0905923,36917474.3321719,5109872.24157956
"2020","Drive Hard",1.2e+07,0,"3/10/2020",92,"Not Rated",4.4,"Action",0,0,"Unrated",10,-1.2e+07,258.8,-18034843.2055749,0,18034843.2055749
"2020","Dancin' It's On",1.2e+07,0,"30/10/2020",89,"PG",2.5,"Family",0,0,"PG",10,-1.2e+07,258.8,-18034843.2055749,0,18034843.2055749
"2020","Home",1.2e+07,0,"5/6/2020",103,"PG",7.7,"Comedy",0,0,"PG",6,-1.2e+07,258.8,-18034843.2055749,0,18034843.2055749
"2020","Human Traffic",3300000,5422740,"5/5/2020",99,"R",7.1,"Comedy",0,0,"X",5,2122740,258.8,3190273.58885017,8149855.47038328,4959581.8815331
"2020","The Dead Girl",3300000,19875,"29/12/2020",85,"R",6.6,"Crime",0,0,"X",12,-3280125,258.8,-4929711.67247387,29870.2090592334,4959581.8815331
"2020","I Want Your Money",4e+05,433588,"15/10/2020",109,"Not Rated",8,"Animation",0,0,"Unrated",10,33588,258.8,50479.5261324042,651640.966318235,601161.44018583
"2020","The To Do List",1500000,4128828,"26/7/2020",104,"R",5.8,"Comedy",0,0,"X",7,2628828,258.8,3950875.06620209,6205230.46689896,2254355.40069686
"2020","Middle School: The Worst Years of My Life",8500000,23311293,"7/10/2020",92,"PG",6.1,"Animation",0,0,"PG",10,14811293,258.8,22259945.5772358,35034626.1811847,12774680.6039489
"2020","The Gatekeepers",1500000,2592308,"1/2/2020",101,"PG-13",7.6,"Documentary",0,0,"TV-MA",2,1092308,258.8,1641633.62601626,3895989.02671312,2254355.40069686
"2020","Entre les murs",3250000,34114067,"30/1/2020",128,"PG-13",7.5,"Drama",0,0,"TV-MA",1,30864067,258.8,46385717.4192799,51270154.1207898,4884436.70150987
"2020","St. Trinian’s",11400000,29830239,"9/10/2020",97,"PG-13",5.8,"Comedy",0,0,"TV-MA",10,18430239,258.8,27698872.5505227,44831973.5958188,17133101.0452962
"2020","All is Lost",8500000,10386814,"18/10/2020",106,"PG-13",6.9,"Action",0,0,"TV-MA",10,1886814,258.8,2835699.55400697,15610380.1579559,12774680.6039489
"2020","Club Dread",8500000,7573551,"27/2/2020",104,"R",5.6,"Comedy",0,0,"X",2,-926449,258.8,-1392363.53774681,11382317.0662021,12774680.6039489
"2020","The Hateful Eight",6.2e+07,152298510,"25/12/2020",168,"R",7.8,"Crime",1,3,"X",12,90298510,258.8,135709955.795587,228889979.02439,93180023.2288037
"2020","The Rover",8500000,3180252,"4/6/2020",103,"R",6.4,"Action",0,0,"X",6,-5319748,258.8,-7995068.42276423,4779612.18118467,12774680.6039489
"2020","Silmido",8500000,30298347,"23/4/2020",135,"Not Rated",7,"Action",0,0,"Unrated",4,21798347,258.8,32760814.1904762,45535494.7944251,12774680.6039489
"2020","Jackass: Number Two",1.1e+07,85278712,"22/9/2020",92,"R",7,"Documentary",0,0,"X",9,74278712,258.8,111633743.702671,128165683.307782,16531939.6051103
"2020","If I Stay",1.1e+07,78356170,"22/8/2020",107,"PG-13",6.7,"Drama",0,0,"TV-MA",8,67356170,258.8,101229830.406504,117761770.011614,16531939.6051103
"2020","Paranormal Activity 2",3e+06,177512032,"20/10/2020",91,"R",5.7,"Horror",0,0,"X",10,174512032,258.8,262274761.217189,266783472.018583,4508710.80139373
